order_id,customer_id,product_id,order_date,quantity,order_status,payment_method
ORD-9633af8e-4d1d-4b20-96eb-330b8df9edfd,CUST-7abc9ca0-84b5-46fc-be9a-6e102e89a3be,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-08-01 14:00:00,2,Completed,Debit Card
ORD-bec9aec6-781b-46dd-9080-d10301602daa,CUST-ab5c39a2-ef05-4606-9c4f-fd4610a69963,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-08-01 15:00:00,1,Completed,Debit Card
ORD-d386214e-4b39-4ff8-be65-8445904ccbca,CUST-d09364e1-e4fa-421e-ac13-f0b4f257406f,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-08-02 07:00:00,2,Cancelled,Apple Pay
ORD-0fe07e3f-d121-4d94-b9db-db259d6c3d2f,CUST-36991a36-2d61-4de8-9559-af2905611cd1,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-08-02 19:00:00,2,Completed,PayPal
ORD-34364aee-f0ff-4022-837f-4f86f4667403,CUST-62911fb1-8ff1-4bcc-961f-1ce6f9def6c6,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-08-03 05:00:00,2,Pending,Apple Pay
ORD-3eed7f26-2ff2-4aa0-b400-9ae3e7f245da,CUST-46af5dcf-3e02-4a33-ab80-4e1decd46eca,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-08-03 22:00:00,4,Cancelled,PayPal
ORD-ae5b53a9-191f-4ada-b836-58119c96647d,CUST-f824216f-4499-4dd8-bee3-9fba5b279618,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-08-04 04:00:00,3,Cancelled,Credit Card
ORD-5ddceb76-da25-47ab-b052-562103e8c464,CUST-f52a1f42-94a0-4506-a9e9-f1ecb1ddafaf,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-08-04 06:00:00,1,Pending,Debit Card
ORD-ec850891-34d8-4dbc-a86f-6b13cb375710,CUST-2bef72e7-505b-4dd0-add8-a09c37bfb2ba,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-08-04 18:00:00,1,Completed,PayPal
ORD-59cd796f-8074-4781-b6e1-6162b3f152c1,CUST-40af7d33-32f9-47f3-8cc3-9ec5b20d1fc4,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-08-06 15:00:00,3,Completed,Apple Pay
ORD-d8a644cf-f60f-4a9c-b111-00eb0175d07a,CUST-74ea4fce-e580-41a7-aac2-818d9ceb79e4,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-08-07 09:00:00,2,Completed,Apple Pay
ORD-c2535e29-df77-4521-9336-ec5dcc7557ec,CUST-79832843-194d-4dad-be01-2ebbf9b6d44f,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-08-07 11:00:00,3,Pending,PayPal
ORD-8999f6c0-265c-493c-99a5-2041e8d6491e,CUST-2e32404f-62f6-4529-94e7-8685c870dc28,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-08-08 02:00:00,1,Completed,PayPal
ORD-bb3d57f0-6bbe-4ec3-8d52-e7aa9052b30e,CUST-04c7f227-e2a9-445c-9f8e-44de0757a481,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-08-08 04:00:00,2,Completed,Apple Pay
ORD-c18eb010-92fa-41b1-bbc2-bfab372da3f6,CUST-dc22b158-e36d-4141-bc28-90fe6d2daac7,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-08-09 03:00:00,1,Completed,Debit Card
ORD-83a0fc18-eb06-4439-987a-2354de3f0a67,CUST-ed704256-1094-4d9c-ab9e-9796657e597c,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-08-09 05:00:00,1,Completed,Debit Card
ORD-24031a2d-0902-4a0d-998f-edfc02d21b98,CUST-6ccd618d-ef72-45cf-83f7-960660bc86a2,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-08-09 07:00:00,1,Completed,PayPal
ORD-ffdd1caa-c8a6-4040-b012-00969062aaff,CUST-fbe5ac25-9ad1-48cb-a082-919f5b22c749,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-08-10 03:00:00,4,Completed,PayPal
ORD-3119bcc4-1c93-4da5-970b-794d22e12692,CUST-fdb82e26-21bc-4f0e-94bc-405d7ac3d2ff,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-08-10 06:00:00,4,Pending,Credit Card
ORD-6d4a748e-404d-4126-9f62-541665e1217c,CUST-473c7352-267c-4388-82c7-369bfc04647c,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-08-11 17:00:00,3,Completed,PayPal
ORD-de3785fd-cbaf-4dbf-8a96-380368e035a4,CUST-49e30b2f-0793-4b82-a757-1f2a59ee4fa6,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-08-12 14:00:00,4,Completed,Credit Card
ORD-a6862f99-46e5-4175-9695-949ea8fc024d,CUST-68fd6abf-5d8f-4287-be3a-fa3b710b5e4d,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-08-15 21:00:00,4,Completed,Apple Pay
ORD-bf80ff83-26a6-4b4c-bc80-ea852c86da9b,CUST-4a92443a-3da3-4cc4-b574-4cd9aba866b1,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-08-16 03:00:00,2,Completed,Apple Pay
ORD-32901fe8-627b-44df-9306-3403edbf9861,CUST-cb8a37ee-0994-4180-84bb-e199be2c4792,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-08-17 13:00:00,3,Completed,Credit Card
ORD-872b9813-2e3f-4c5d-b985-8a1ca044642b,CUST-c4a6eeb2-049e-4f23-b670-c41e6422c3ed,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-08-17 16:00:00,4,Pending,Apple Pay
ORD-f59bc230-8296-4217-a25d-7859d46f1dbd,CUST-2d885662-8a97-47ed-8bfa-095fa6217090,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-08-19 00:00:00,4,Cancelled,PayPal
ORD-a3a00e5e-2380-477c-94db-c5bcb9b59ae8,CUST-68fd6abf-5d8f-4287-be3a-fa3b710b5e4d,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-08-19 00:00:00,2,Pending,Debit Card
ORD-2f32a80b-bc4e-4ed4-bd65-258137a9db61,CUST-88364007-2995-49ef-aa03-0d2d0e226c84,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-08-23 17:00:00,1,Completed,Apple Pay
ORD-5726f231-55f1-45eb-813c-380f214967f4,CUST-5a330df0-a93d-421c-a98e-e06b626a0d0a,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-08-23 18:00:00,3,Completed,Debit Card
ORD-34640923-6f56-449e-8dbc-30472b2af1ff,CUST-25f6b108-5d2f-4d85-805c-2467557d6ebb,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-08-23 21:00:00,1,Completed,Debit Card
ORD-e1a0b5c6-a0a9-4ab3-af68-4af0efc4a40c,CUST-5d3e62d3-c201-416a-b76f-21ba639e82cc,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-08-25 04:00:00,3,Completed,Debit Card
ORD-98cd05f0-7a23-4c5b-b6fc-70797ff60039,CUST-8f86ec83-984f-493b-816d-011e6a885d65,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-08-25 15:00:00,4,Pending,Debit Card
ORD-38bd3de7-4493-4fe0-b64e-e110ce643824,CUST-66d6b5e7-eb41-4707-b8db-3151869d74f8,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-08-25 21:00:00,3,Completed,Apple Pay
ORD-cdd578b4-a1f0-49af-9944-e77fa7742d21,CUST-8101046c-3a6f-4897-a2db-036434463f11,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-08-26 02:00:00,4,Completed,Debit Card
ORD-0476f238-027f-4082-ac0c-b68af227e36f,CUST-556df6ed-c10b-45b3-84f2-6c11ecaa2b44,PROD-64e93a84-4dbb-4661-9ec3-043dd1693d6e,2025-08-26 05:00:00,1,Completed,Credit Card
ORD-f5dbbd3a-c34a-459c-a902-fb4ed29696ac,CUST-b44aa1f9-ec75-48cc-9d09-a8b03e2869fe,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-08-26 06:00:00,4,Cancelled,Credit Card
ORD-f4d75bb6-6b3f-4957-a067-65d96db270ee,CUST-85e4e1d3-99c9-47d2-81b6-5e0fd8d7c795,PROD-64e93a84-4dbb-4661-9ec3-043dd1693d6e,2025-08-27 10:00:00,1,Completed,Credit Card
ORD-8eab5363-8261-4edc-87de-c3e8e4f0911e,CUST-85e4e1d3-99c9-47d2-81b6-5e0fd8d7c795,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-08-28 02:00:00,2,Cancelled,Debit Card
ORD-c7aaa8fc-75a2-426a-a074-5079a8a4c366,CUST-ab25de93-0d02-475a-bfa3-3deb0ddc24b8,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-08-28 18:00:00,3,Pending,PayPal
ORD-dd242f3a-3370-4c56-833a-3cac5b6dcdf7,CUST-d3ac0f88-1a46-453d-ab91-b53103823874,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-08-28 19:00:00,4,Completed,Credit Card
ORD-75ef8240-ce69-4fc6-a6ae-8632709e875a,CUST-0f1133bf-80b3-47b4-ab26-5e6b59f74f8a,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-08-30 04:00:00,3,Completed,Debit Card
ORD-7952364a-c1c3-48cc-9102-c9a22a922d76,CUST-b3fd56f8-c838-468a-9629-33414c7090a5,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-08-31 00:00:00,2,Cancelled,Debit Card
ORD-edf478c7-d57a-4119-b57a-046333477ec3,CUST-c98ec440-0f32-43ad-93e9-a9801f7fcefc,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-08-31 02:00:00,3,Pending,Debit Card
ORD-cf773d29-f710-4985-b073-9635aceee30b,CUST-c3f7c517-5d87-413b-bd9c-f4cf4fe56fc3,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-08-31 10:00:00,1,Completed,Debit Card
ORD-6bcbbff8-6d1a-47e8-9c97-f5e74aeb7d67,CUST-5d3e62d3-c201-416a-b76f-21ba639e82cc,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-09-04 07:00:00,3,Cancelled,Apple Pay
ORD-5455150b-549a-4b24-b721-f6038db516cb,CUST-1c12a331-8063-4ab6-b674-f7fa3bfd5a02,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-09-05 06:00:00,4,Pending,Apple Pay
ORD-d42e6779-0fcf-44de-9c1e-c7f671a220f3,CUST-8f86ec83-984f-493b-816d-011e6a885d65,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-09-05 11:00:00,2,Pending,Credit Card
ORD-0054ba59-4e43-48b5-abe0-d6c3847dae6f,CUST-da42ff02-1d3d-422b-ac84-8ecce6a952af,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-09-05 13:00:00,3,Pending,Credit Card
ORD-b6b1a459-e30e-4f60-a85f-bd718ba3d597,CUST-556df6ed-c10b-45b3-84f2-6c11ecaa2b44,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-09-06 21:00:00,2,Completed,Debit Card
ORD-e45c5e22-fd42-460c-8f80-fab34e340a19,CUST-b807029c-d06b-4727-a348-5260998c2e94,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-09-09 04:00:00,4,Cancelled,PayPal
ORD-72ef275a-9939-418e-b78c-767f4045669c,CUST-a9cdf90d-28e8-4d0c-96d4-37819cc5c921,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-09-09 09:00:00,3,Pending,Credit Card
ORD-df96dfbe-6354-4ab8-8277-79410a182e01,CUST-4a92443a-3da3-4cc4-b574-4cd9aba866b1,PROD-64e93a84-4dbb-4661-9ec3-043dd1693d6e,2025-09-09 14:00:00,4,Pending,Apple Pay
ORD-4127657d-d577-4c52-b7a5-d4a2e33713c3,CUST-9e999ef6-335c-4d00-90d4-6cc6aa6f7da3,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-09-09 19:00:00,2,Completed,PayPal
ORD-8133b597-cd6e-405b-8dc2-4744da582158,CUST-c7acf430-20c3-4ba4-a019-3afdb079fed5,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-09-11 19:00:00,4,Cancelled,Credit Card
ORD-d800224f-d7f3-46fa-949a-7d2ec2f81c8b,CUST-6df78fb0-41a7-4d89-a095-847d2642a4bb,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-09-12 06:00:00,3,Pending,PayPal
ORD-91c38e5c-3a9e-4ef7-b8e9-00ea265a0b01,CUST-89510f29-378f-4b4b-91b3-614be79e35ce,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-09-13 01:00:00,1,Completed,PayPal
ORD-ba6338ca-ef35-43f3-8861-f5f3abad0d36,CUST-cbc0610f-8f49-497d-ac67-a26a157203c4,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-09-13 04:00:00,2,Cancelled,Apple Pay
ORD-48daefa9-5138-4520-90b5-a5a030bf5a85,CUST-32678ad7-474d-4cb2-abc9-bbccf925f24c,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-09-13 16:00:00,1,Completed,Debit Card
ORD-0ceb2c95-01be-4301-bf18-36f38c28512c,CUST-f7648678-b8e4-4839-bf32-7596f4476c4e,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-09-14 11:00:00,1,Cancelled,Debit Card
ORD-4390b162-9830-47bb-b4d6-538acd4bed03,CUST-7b03a941-55bc-4359-bb93-6c4c38871cbb,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-09-14 16:00:00,1,Completed,Apple Pay
ORD-f312ad5c-46b7-407f-8d8d-c6e9afb90d63,CUST-d09364e1-e4fa-421e-ac13-f0b4f257406f,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-09-14 19:00:00,4,Completed,Debit Card
ORD-a5c2dcbc-c930-4bd6-ad11-6d3c39476e56,CUST-bd7f7801-6209-41e8-bd56-46d4c8a38003,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-09-16 06:00:00,1,Completed,Debit Card
ORD-d4fbd110-99c7-4f63-8f62-58647b896ca6,CUST-5c8c22b4-c76b-48d0-9132-c291ace8fdc6,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-09-17 01:00:00,3,Completed,PayPal
ORD-6e942b43-b523-44ca-ad1b-526ca1db1db5,CUST-387ac0a3-33e7-42ee-9e64-bc5cabb1ac65,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-09-17 03:00:00,4,Completed,Credit Card
ORD-205e1f58-6f05-4d6d-9446-2738b4676285,CUST-c4a6eeb2-049e-4f23-b670-c41e6422c3ed,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-09-17 20:00:00,2,Cancelled,PayPal
ORD-f633403b-49a3-47c2-a5b9-f1eedbd98323,CUST-6c293700-18ef-46f0-b9c9-341e1fc2961b,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-09-18 01:00:00,1,Completed,Apple Pay
ORD-3e6ce16f-8ead-4afc-a342-7abde077bd70,CUST-c5537bfe-f296-4d1c-ac12-269bb25d25b4,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-09-18 02:00:00,4,Cancelled,Apple Pay
ORD-9581cdb2-b89b-48e7-ba1d-a85a1c5cd62d,CUST-771c36cd-26e1-4f04-a110-7c0956e402fd,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-09-18 21:00:00,3,Cancelled,PayPal
ORD-1b7900b4-16d7-41c9-801e-0094d9f9fea8,CUST-278bf7ca-92a4-4005-89b5-7b3a47292bbe,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-09-20 08:00:00,1,Cancelled,PayPal
ORD-c01c087b-fbf0-45a8-a9c1-772f84514883,CUST-95ccab1b-fb10-4942-a50e-6f2137aa0a01,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-09-20 09:00:00,1,Pending,Apple Pay
ORD-b4660c56-d24b-41c2-8e96-a47a4d35a277,CUST-2fb0472e-36a8-43ab-b775-4fbbf6129f94,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-09-20 21:00:00,2,Cancelled,PayPal
ORD-25975e2b-01aa-4779-84d4-19ca4a05cfe6,CUST-5a330df0-a93d-421c-a98e-e06b626a0d0a,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-09-22 04:00:00,2,Completed,Credit Card
ORD-e51b906b-c589-42a3-9f65-dc0baa68356c,CUST-5a330df0-a93d-421c-a98e-e06b626a0d0a,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-09-22 17:00:00,3,Pending,PayPal
ORD-2b8a0f9d-49b1-463b-bcac-fbdcdc6c2957,CUST-f04b7a38-0a51-4587-86c4-3461fac18b5e,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-09-22 22:00:00,4,Completed,Debit Card
ORD-842890b3-9cf0-4b79-b054-70c6309da55e,CUST-268b1a24-d6b8-4a75-88e0-214b2097aea9,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-09-23 01:00:00,2,Pending,Credit Card
ORD-084514ff-4b0d-45c3-94e6-a6426fc84454,CUST-784174f9-a283-41cb-a2c1-0a93e7231263,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-09-25 01:00:00,3,Completed,Credit Card
ORD-1855ce1b-6a4b-41ca-99db-6020cc5326dc,CUST-2fa4b61e-0674-4eeb-99cf-090674f217cf,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-09-25 02:00:00,4,Completed,Debit Card
ORD-24b4d520-e9c4-4aee-87d7-96634ece9e96,CUST-c98ec440-0f32-43ad-93e9-a9801f7fcefc,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-09-25 12:00:00,3,Pending,PayPal
ORD-f382b9ff-4377-4797-af6f-3b933b04af0f,CUST-2c089b2e-9344-4b12-9f30-d25072cb2e6c,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-09-25 18:00:00,1,Completed,PayPal
ORD-9883deab-8739-42fa-807f-17cdc701dd8f,CUST-62911fb1-8ff1-4bcc-961f-1ce6f9def6c6,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-09-26 00:00:00,4,Pending,Credit Card
ORD-966c5d66-9b87-4ef2-8b80-ceda6416ee73,CUST-6ff160b8-3833-4921-91d1-102ac96fee31,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-09-27 18:00:00,3,Completed,PayPal
ORD-d46d48e0-7948-4e2b-96ea-8f85763ce453,CUST-5d3e62d3-c201-416a-b76f-21ba639e82cc,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-09-28 01:00:00,1,Completed,PayPal
ORD-8c591f30-2a81-4a1e-8949-7bc448a153c3,CUST-edbff89a-f66d-4336-b5a6-bd43a287f180,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-09-29 12:00:00,1,Cancelled,Apple Pay
ORD-b5c8eaec-26b4-4314-982e-d5dad7725664,CUST-bcd92b44-d62b-46aa-8cd0-2c2ee7915164,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-09-30 06:00:00,2,Pending,PayPal
ORD-4ff98af5-7153-42b0-8775-f5f9de21c5f6,CUST-1b2dd197-4a20-4b1b-b91f-5acae5f34f94,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-09-30 19:00:00,4,Pending,PayPal
ORD-96fad954-5fab-4635-a954-bb1e436e2dfc,CUST-83d1a02c-240c-4f94-9621-fe07e809c6d4,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-10-02 03:00:00,1,Cancelled,Apple Pay
ORD-48e43416-db55-4b17-a5b8-481a49289938,CUST-8772873c-9142-46a2-bd9a-e996e09a0572,PROD-64e93a84-4dbb-4661-9ec3-043dd1693d6e,2025-10-02 13:00:00,4,Pending,PayPal
ORD-fe7b1627-bc72-4589-9a7b-6bdc1ab9c145,CUST-a5e94f46-44da-4da8-a304-6f753a76f6b6,PROD-aab0afe9-5df6-4b48-ae99-f322e3820802,2025-10-02 17:00:00,2,Completed,PayPal
ORD-012e5ce6-de40-4319-8faa-724990905e18,CUST-56093e99-9841-432a-8c38-7afb8abe7b1a,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-10-02 23:00:00,1,Completed,PayPal
ORD-ece99e17-4255-4628-814b-cc842d5410e8,CUST-bcd92b44-d62b-46aa-8cd0-2c2ee7915164,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-10-03 14:00:00,2,Completed,Credit Card
ORD-b003c9eb-f4b1-4aca-b2bc-151275bae0c3,CUST-a4289b67-391a-44c9-96f2-a55d4588e16b,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-10-03 14:00:00,3,Completed,Credit Card
ORD-d87f4dbf-eac8-46ad-9105-9e98322fe43d,CUST-45f307fa-90a9-4776-9068-b12450c0b246,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-10-06 08:00:00,2,Completed,Debit Card
ORD-b5d179ba-d1e2-4ae5-bf08-72dedbf680d5,CUST-c457ed45-8982-46a0-b8ae-b1bec9f81e1b,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-10-06 11:00:00,4,Completed,Debit Card
ORD-c4b8265c-0288-4a1d-ad40-c7c8ff801f4b,CUST-3e8080e0-401f-4123-9c8d-a64ea80263f5,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-10-06 17:00:00,4,Pending,PayPal
ORD-2eb90983-0b81-4283-9ed8-263cd3405fe3,CUST-5a330df0-a93d-421c-a98e-e06b626a0d0a,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-10-07 00:00:00,3,Cancelled,Credit Card
ORD-3961abd8-4b80-46ce-b5e8-22f18adfe96b,CUST-fdb82e26-21bc-4f0e-94bc-405d7ac3d2ff,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-10-07 11:00:00,4,Completed,PayPal
ORD-19102ace-ca4d-45e7-ab43-879a786384c0,CUST-78beff06-655f-49aa-b57c-a58649f2447c,PROD-d70f9c69-d4aa-42b4-ace5-01904a73071a,2025-10-07 12:00:00,3,Completed,Credit Card
ORD-e60feae2-be27-49ff-acf5-b1af4804fd7b,CUST-6ff160b8-3833-4921-91d1-102ac96fee31,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-10-10 03:00:00,4,Pending,Credit Card
ORD-1329498b-8eba-49fc-a0c5-c3f136c0823a,CUST-2bef72e7-505b-4dd0-add8-a09c37bfb2ba,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-10-11 23:00:00,4,Completed,PayPal
ORD-6aef0b98-5933-4090-a89d-1cc254337cc6,CUST-2d268d5b-1cf0-405f-8170-8c0e5604bf76,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-10-14 00:00:00,2,Cancelled,Apple Pay
ORD-53be98c4-907a-4428-b8dc-1fd65c486f01,CUST-d441b96b-6bf9-4de5-b442-0474915e8ac5,PROD-043183ed-f499-422b-ac48-bf3d52113c94,2025-10-14 07:00:00,2,Completed,Apple Pay
ORD-698ed7bd-45fa-4aa3-be15-34db9fe68fa9,CUST-df994033-b75d-45e3-9bf5-1728617463fa,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-10-16 03:00:00,1,Completed,Debit Card
ORD-3f01d633-124f-4309-a06b-ab5648782840,CUST-ed9662a7-2ca9-43eb-9490-c08a8eb9df54,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-10-16 07:00:00,4,Completed,PayPal
ORD-4ee7d283-f06c-4362-bbe7-d23b0ff82983,CUST-bda55a77-5f72-44da-9029-e34a01f889a3,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-10-18 08:00:00,4,Completed,PayPal
ORD-d92e27cb-5003-427a-abda-6493bb26bcf7,CUST-6f6cfa2a-98e6-4c85-8e08-5c2fcd16b563,PROD-51e479b3-f91a-4677-814a-cb82b2c3c107,2025-10-18 12:00:00,3,Cancelled,PayPal
ORD-4644091d-4a34-4b43-bdd4-2abc9b9bd62c,CUST-df994033-b75d-45e3-9bf5-1728617463fa,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-10-18 16:00:00,4,Completed,PayPal
ORD-1cb3993c-b29f-4302-a5c7-43c60e7365a2,CUST-a2528c82-1507-4895-bbc1-b878f1e2b448,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-10-19 05:00:00,2,Cancelled,Apple Pay
ORD-87366384-2191-4a0d-8506-331df81b2c64,CUST-6c293700-18ef-46f0-b9c9-341e1fc2961b,PROD-a85036c2-6bc2-4de1-9d61-afa53c07995a,2025-10-19 22:00:00,1,Completed,Apple Pay
ORD-07586223-0d50-4544-aad6-c7ed6817a410,CUST-0dc49963-b4e8-49d5-9e9d-07380f9f14e4,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-10-20 03:00:00,1,Completed,Apple Pay
ORD-84279220-b061-466d-ab99-26182f142438,CUST-ee6388a2-fc39-48c9-85f7-df68e6d046af,PROD-2778f30b-81d5-4495-82c5-3eec31a4cb04,2025-10-20 16:00:00,2,Completed,Credit Card
ORD-4618251b-d9b2-4c0b-a7ad-2f32b96e6e52,CUST-4aa09a30-3097-4bea-b41c-65f8cb537d80,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-10-21 00:00:00,3,Pending,Apple Pay
ORD-ed28eb97-0eed-4249-862c-9b2d701abcf9,CUST-75b12d27-022d-445c-bfa6-ec8f96438a29,PROD-35dc3662-e193-4ac2-a527-af21c2f79d56,2025-10-22 15:00:00,3,Completed,Credit Card
ORD-c2b53c2e-1bb8-445a-bbba-1b360e8e67e9,CUST-edbff89a-f66d-4336-b5a6-bd43a287f180,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-10-23 01:00:00,2,Completed,Debit Card
ORD-8bfe6522-30b4-4574-84b4-b87b5bce1efc,CUST-9f5cd69e-95b2-4984-a049-5abd953f915d,PROD-577a23c6-5b4d-4041-813a-3a8b596ceb04,2025-10-24 02:00:00,3,Pending,Apple Pay
ORD-b09bcf30-4dd0-4ae8-8c15-d0b3ed6bd2e3,CUST-6ccd618d-ef72-45cf-83f7-960660bc86a2,PROD-391c0c33-fe4c-43ec-a362-1a200b406e9f,2025-10-24 13:00:00,3,Completed,Credit Card
ORD-a89748be-ba3d-45e1-a35e-f8d07fbc9390,CUST-e8d9a4a8-320e-459e-a842-4cb241990cf5,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-10-26 08:00:00,4,Completed,Debit Card
ORD-33ab693d-7f9a-442c-bc57-8173a25a388a,CUST-a5e94f46-44da-4da8-a304-6f753a76f6b6,PROD-e6c46fd7-4654-4fc5-9bae-d335fdd7223f,2025-10-26 10:00:00,3,Pending,PayPal
ORD-87cd548e-2923-44cf-bea7-0d7fc8910ffa,CUST-ffe08207-15f3-4d12-966c-963f36ad1227,PROD-64314286-d564-4c55-9694-ee4b8b4d89c8,2025-10-27 02:00:00,1,Cancelled,Debit Card
